Date,Day,Video #,Videolink,Video Length,Timestamp,Timelink,Tag,Action,Attempt,Level,Result Level,Coins,Coins Balance,Spring,Spring Balance,Vacuum,Vacuum Balance,Fan,Fan Balance,Icegun,Icegun Balance,Firework,Firework Balance,Hourglass,Hourglass Balance,Coins in $,Boosters in $,Coins in $ + Boosters in $
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:03:40,0:03:40,Level,Start,,230,,,41,,18,,6,,5,,0,,5,,8,,,
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:06:13,0:06:13,Level,Use,,230,,,41,-1,17,,6,,5,,0,,5,,8,,,
02/18/24,5,9.2,https://youtu.be/8A6CTzlnzEk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:07:09,0:06:37,0:06:37,Level,Finish,243,230,Win,,41,,17,,6,,5,,0,,5,,8,0.82,48.09,48.91
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:00:01,0:00:01,Loading,Start,,,,,41,,17,,6,,5,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:00:20,0:00:20,Event,Reward,,,,,41,,17,,6,,5,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:00:28,0:00:28,Team,Help,,,,1,42,,17,,6,,5,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:00:36,0:00:36,Level,Start,,231,,,42,,17,,6,,5,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:03:23,0:03:23,Level,Use,,231,,,42,,17,,6,-1,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:03:45,0:03:45,Level,Finish,244,231,Lose,,42,,17,,6,,4,,0,,5,,8,0.84,46.83,47.67
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:03:52,0:03:52,Level,Start,,231,,,42,,17,,6,,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:06:37,0:06:37,Level,Use,,231,,,42,,17,-1,5,,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:06:41,0:06:41,Level,Use,,231,,,42,,17,-1,4,,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:06:45,0:06:45,Level,Finish,245,231,Win,,42,,17,,4,,4,,0,,5,,8,0.84,42.98,43.82
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:06:49,0:06:49,Menu,New,,,,,42,,17,,4,,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:06:55,0:06:55,Level,Start,,232,,,42,,17,,4,,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:09:52,0:09:52,Level,Finish,246,232,Lose,,42,,17,,4,,4,,0,,5,,8,0.84,42.98,43.82
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:10:00,0:10:00,Level,Start,,232,,,42,,17,,4,,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:12:45,0:12:45,Level,Finish,247,232,Lose,,42,,17,,4,,4,,0,,5,,8,0.84,42.98,43.82
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:12:50,0:12:50,Level,Start,,232,,,42,,17,,4,,4,,0,,5,,8,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:15:34,0:15:34,Level,Finish,248,232,Lose,,42,,17,,4,,4,,0,,5,,8,0.84,42.98,43.82
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:15:41,0:15:41,Level,Use,,232,,,42,,17,,4,,4,,0,,5,-1,7,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:15:42,0:15:42,Level,Start,,232,,,42,,17,,4,,4,,0,,5,,7,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:18:12,0:18:12,Level,Finish,249,232,Win,,42,,17,,4,,4,,0,,5,,7,0.84,41.39,42.23
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:18:27,0:18:27,Level,Start,,233,,,42,,17,,4,,4,,0,,5,,7,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:21:10,0:21:10,Level,Finish,250,233,Lose,,42,,17,,4,,4,,0,,5,,7,0.84,41.39,42.23
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:21:20,0:21:20,Level,Start,,233,,,42,,17,,4,,4,,0,,5,,7,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:23:35,0:23:35,Level,Finish,251,233,Win,,42,,17,,4,,4,,0,,5,,7,0.84,41.39,42.23
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:23:48,0:23:48,Level,Start,,234,,,42,,17,,4,,4,,0,,5,,7,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:26:29,0:26:29,Level,Finish,252,234,Lose,,42,,17,,4,,4,,0,,5,,7,0.84,41.39,42.23
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:26:37,0:26:37,Level,Start,,234,,,42,,17,,4,,4,,0,,5,,7,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:29:06,0:29:06,Level,Use,,234,,,42,,17,-1,3,,4,,0,,5,,7,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:29:10,0:29:10,Level,Finish,253,234,Win,,42,,17,,3,,4,,0,,5,,7,0.84,39.47,40.30
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:29:24,0:29:24,Level,Use,,235,,,42,,17,,3,,4,,0,-1,4,-1,6,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:29:24,0:29:24,Level,Start,,235,,,42,,17,,3,,4,,0,,4,,6,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:32:22,0:32:22,Level,Finish,254,235,Lose,,42,,17,,3,,4,,0,,4,,6,0.84,37.08,37.92
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:32:31,0:32:31,Level,Use,,235,,,42,,17,,3,,4,,0,-1,3,-1,5,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:32:31,0:32:31,Level,Start,,235,,,42,,17,,3,,4,,0,,3,,5,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:35:17,0:35:17,Level,Finish,255,235,Lose,,42,,17,,3,,4,,0,,3,,5,0.84,34.69,35.53
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:35:23,0:35:23,Level,Use,,235,,,42,,17,,3,,4,,0,-1,2,-1,4,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:35:23,0:35:23,Level,Start,,235,,,42,,17,,3,,4,,0,,2,,4,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:38:08,0:38:08,Level,Finish,256,235,Lose,,42,,17,,3,,4,,0,,2,,4,0.84,32.30,33.14
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:38:29,0:38:29,Level,Use,,235,,,42,,17,,3,,4,,0,-1,1,-1,3,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:38:29,0:38:29,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,3,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:41:16,0:41:16,Level,Finish,257,235,Lose,,42,,17,,3,,4,,0,,1,,3,0.84,29.92,30.75
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:41:31,0:41:31,Level,Use,,235,,,42,,17,,3,,4,,0,,1,-1,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:41:31,0:41:31,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:44:22,0:44:22,Level,Finish,258,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:44:39,0:44:39,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:46:55,0:46:55,Level,Finish,259,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:47:10,0:47:10,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:49:27,0:49:27,Level,Finish,260,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:49:31,0:49:31,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:51:47,0:51:47,Level,Finish,261,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:52:03,0:52:03,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:54:21,0:54:21,Level,Finish,262,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:54:31,0:54:31,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:56:20,0:56:20,Level,Finish,263,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:56:32,0:56:32,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:58:49,0:58:49,Level,Finish,264,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:59:00,0:59:00,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:59:14,0:59:14,Level,Finish,265,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,0:59:24,0:59:24,Level,Start,,235,,,42,,17,,3,,4,,0,,1,,2,,,
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,1:01:41,1:01:41,Level,Finish,266,235,Lose,,42,,17,,3,,4,,0,,1,,2,0.84,28.32,29.16
02/18/24,5,10,https://youtu.be/hx-W7PbNxNA?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:00,1:01:52,1:01:52,Team,Help,,,,1,43,,17,,3,,4,,0,,1,,2,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:00:01,0:00:01,Loading,Start,,,,,43,,17,,3,,4,,0,,1,,2,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:00:15,0:00:15,Event,Reward,,,,,43,,17,,3,,4,,0,,1,,2,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:00:34,0:00:34,Menu,Daily,,,,,43,,17,,3,,4,,0,1,2,,2,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:00:44,0:00:44,Event,Reward,,,,,43,,17,,3,,4,,0,,2,,2,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:00:51,0:00:51,Level,Use,,235,,,43,,17,,3,,4,,0,-1,1,-1,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:00:51,0:00:51,Level,Start,,235,,,43,,17,,3,,4,,0,,1,,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:02:12,0:02:12,Level,Use,,235,,,43,-1,16,,3,,4,,0,,1,,1,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:02:27,0:02:27,Level,Finish,267,235,Lose,,43,,16,,3,,4,,0,,1,,1,0.86,25.94,26.79
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:02:27,0:02:27,Level,Use,,235,,,43,,16,,3,,4,,0,-1,0,-1,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:02:27,0:02:27,Level,Start,,235,,,43,,16,,3,,4,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:05:45,0:05:45,Level,Finish,268,235,Win,,43,,16,,3,,4,,0,,0,,0,0.86,23.55,24.40
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:05:59,0:05:59,Level,Start,,236,,,43,,16,,3,,4,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:07:44,0:07:44,Level,Finish,269,236,Win,,43,,16,,3,,4,,0,,0,,0,0.86,23.55,24.40
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:07:54,0:07:54,Level,Start,,237,,,43,,16,,3,,4,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:09:34,0:09:34,Level,Finish,270,237,Win,,43,,16,,3,,4,,0,,0,,0,0.86,23.55,24.40
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:09:48,0:09:48,Level,Start,,238,,,43,,16,,3,,4,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:12:48,0:12:48,Level,Use,,238,,,43,,16,,3,-1,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:13:44,0:13:44,Level,Finish,271,238,Win,,43,,16,,3,,3,,0,,0,,0,0.86,22.29,23.14
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:13:56,0:13:56,Level,Start,,239,,,43,,16,,3,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:16:14,0:16:14,Level,Use,,239,,,43,,16,-1,2,-1,2,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:16:26,0:16:26,Level,Finish,272,239,Win,,43,,16,,2,,2,,0,,0,,0,0.86,19.10,19.96
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:16:38,0:16:38,Menu,Level Chest,,239,,20,63,,16,1,3,,2,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:16:50,0:16:50,Level,Start,,240,,,63,,16,,3,,2,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:19:20,0:19:20,Level,Finish,273,240,Win,,63,,16,,3,,2,,0,,0,,0,1.25,21.03,22.28
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:19:29,0:19:29,Menu,Star Chest,,240,,20,83,,16,,3,,2,1,1,1,1,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:19:35,0:19:35,Level,Start,,241,,,83,,16,,3,,2,,1,,1,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:20:34,0:20:34,Level,Finish,274,241,Lose,,83,,16,,3,,2,,1,,1,,0,1.65,23.42,25.07
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:20:35,0:20:35,Level,Start,,241,,,83,,16,,3,,2,,1,,1,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:22:34,0:22:34,Level,Finish,275,241,Win,,83,,16,,3,,2,,1,,1,,0,1.65,23.42,25.07
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:22:45,0:22:45,Level,Start,,242,,,83,,16,,3,,2,,1,,1,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:25:01,0:25:01,Level,Finish,276,242,Win,,83,,16,,3,,2,,1,,1,,0,1.65,23.42,25.07
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:25:10,0:25:10,Event,Reward,,,,,83,,16,,3,1,3,,1,,1,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:25:14,0:25:14,Level,Use,,243,,,83,,16,,3,,3,,1,-1,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:25:14,0:25:14,Level,Start,,243,,,83,,16,,3,,3,,1,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:27:10,0:27:10,Level,Finish,277,243,Win,,83,,16,,3,,3,,1,,0,,0,1.65,23.88,25.53
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:27:22,0:27:22,Level,Start,,244,,,83,,16,,3,,3,,1,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:29:18,0:29:18,Level,Finish,278,244,Win,,83,,16,,3,,3,,1,,0,,0,1.65,23.88,25.53
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:29:39,0:29:39,Level,Start,,245,,,83,,16,,3,,3,,1,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:32:26,0:32:26,Level,Finish,279,245,Lose,,83,,16,,3,,3,,1,,0,,0,1.65,23.88,25.53
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:32:37,0:32:37,Level,Start,,245,,,83,,16,,3,,3,,1,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:34:55,0:34:55,Level,Finish,280,245,Lose,,83,,16,,3,,3,,1,,0,,0,1.65,23.88,25.53
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:34:56,0:34:56,Level,Start,,245,,,83,,16,,3,,3,,1,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:37:08,0:37:08,Level,Use,,245,,,83,,16,,3,,3,-1,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:37:23,0:37:23,Level,Finish,281,245,Lose,,83,,16,,3,,3,,0,,0,,0,1.65,22.29,23.94
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:37:34,0:37:34,Level,Start,,245,,,83,,16,,3,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:39:51,0:39:51,Level,Finish,282,245,Lose,,83,,16,,3,,3,,0,,0,,0,1.65,22.29,23.94
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:39:54,0:39:54,Level,Start,,245,,,83,,16,,3,,3,,0,,0,,0,,,
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:42:09,0:42:09,Level,Finish,283,245,Lose,,83,,16,,3,,3,,0,,0,,0,1.65,22.29,23.94
02/20/24,6,11,https://youtu.be/efS95uGZ7is?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,0:58:41,0:42:14,0:42:14,Level,Start,,245,,,83,,16,,3,,3,,0,,0,,0,,,
